Depth,AC,DEN,CN,LLD,GR,Pp
3430.25,94.922,2.536,23.381,1.755,60.849,55.33032683
3430.375,95.325,2.532,24.043,1.665,62.56,55.61879836
3430.5,96.042,2.522,24.861,1.631,63.743,56.11883992
3430.625,97.715,2.51,25.504,1.567,64.934,57.23157882
3430.75,99.558,2.505,25.837,1.534,66.627,58.38246243
3430.875,100.467,2.504,26.07,1.475,67.965,58.92502973
3431,100.877,2.513,26.082,1.441,68.289,59.16618227
3431.125,100.485,2.525,25.727,1.439,67.799,58.94274719
3431.25,99.505,2.532,25.348,1.468,65.576,58.36499961
3431.375,98.862,2.535,24.991,1.534,62.708,57.9761713
3431.5,98.472,2.534,24.702,1.574,60.862,57.7373912
3431.625,98.473,2.531,24.72,1.657,59.204,57.74165723
3431.75,98.86,2.53,24.882,1.737,56.906,57.98583843
3431.875,99.191,2.53,25.068,1.778,54.699,58.19260193
3432,99.471,2.531,25.233,1.86,53.466,58.36621493
3432.125,99.665,2.531,25.192,1.941,52.692,58.48663246
3432.25,99.601,2.529,25.045,1.983,52.733,58.45181304
3432.375,99.434,2.526,24.878,2.065,53.443,58.35472347
3432.5,99.233,2.522,24.725,2.104,54.157,58.23634769
3432.625,99.015,2.517,24.692,2.156,55.094,58.10667862
3432.75,99.026,2.515,24.704,2.155,57.023,58.11706066
3432.875,99.204,2.513,24.72,2.133,59.598,58.22955993
3433,99.468,2.51,24.802,2.059,61.541,58.3933979
3433.125,99.908,2.509,25.014,1.974,63.251,58.66074788
3433.25,100.344,2.51,25.265,1.938,64.459,58.92170748
3433.375,100.642,2.512,25.563,1.888,64.021,59.09896453
3433.5,100.959,2.516,26.03,1.873,62.91,59.28531914
3433.625,101.469,2.52,26.52,1.878,61.451,59.57874488
3433.75,101.976,2.52,26.868,1.907,59.165,59.86544128
3433.875,102.263,2.519,27.177,1.929,57.087,60.02710941
3434,102.459,2.515,27.27,1.995,55.822,60.13775825
3434.125,102.426,2.512,26.693,2.102,54.689,60.12336261
3434.25,101.942,2.512,25.805,2.174,53.753,59.86096001
3434.375,101.264,2.514,24.672,2.355,54.399,59.48444492
3434.5,100.319,2.521,23.061,2.575,56.305,58.9431719
3434.625,98.527,2.53,22.035,2.691,59.105,57.8627683
3434.75,96.67,2.536,21.861,2.894,63.457,56.66784299
3434.875,95.651,2.541,22.001,2.998,66.236,55.9788796
3435,94.986,2.544,22.482,3.002,66.423,55.51645641
3435.125,94.884,2.541,22.92,2.923,65.576,55.44765166
3435.25,95.676,2.536,23.101,2.759,63.363,56.00724743
3435.375,96.845,2.531,23.227,2.66,61.18,56.80257868
3435.5,98.354,2.526,23.445,2.459,60.19,57.77993645
3435.625,100.461,2.524,23.816,2.368,59.595,59.05867877
3435.75,101.599,2.524,24.217,2.213,59.37,59.71288148
3435.875,101.537,2.524,24.716,2.096,59.542,59.68168539
3436,101.083,2.522,25.41,2.054,59.695,59.42826114
3436.125,100.332,2.52,25.704,2.011,59.751,58.99773826
3436.25,99.903,2.52,25.507,2.037,59.452,58.74822205
3436.375,99.756,2.521,25.094,2.077,58.553,58.66422835
3436.5,99.47,2.525,24.464,2.202,57.381,58.49609671
3436.625,98.745,2.529,24.096,2.353,55.736,58.05651235
3436.75,97.899,2.532,24.019,2.418,52.806,57.52836987
3436.875,97.262,2.536,23.975,2.499,50.208,57.12088293
3437,96.558,2.544,23.839,2.516,49.29,56.65907337
3437.125,95.605,2.549,23.652,2.53,49.266,56.01341714
3437.25,95.177,2.549,23.603,2.535,51.004,55.71805585
3437.375,95.487,2.545,23.696,2.529,53.726,55.93881865
3437.5,96.274,2.534,24.126,2.474,55.589,56.48262711
3437.625,98.046,2.52,24.697,2.36,57.215,57.64746069
3437.75,99.832,2.512,25.034,2.292,59.006,58.74939317
3437.875,100.703,2.507,25.293,2.166,59.995,59.26409927
3438,101.354,2.504,25.652,2.084,59.772,59.63970584
3438.125,102.452,2.505,26.156,2.066,58.751,60.25210148
3438.25,103.672,2.507,26.589,2.072,56.325,60.90586649
3438.375,104.143,2.51,26.943,2.119,54.135,61.15334224
3438.5,103.937,2.515,26.913,2.155,53.492,61.05069929
3438.625,102.024,2.521,26.167,2.253,53.463,60.03186463
3438.75,99.218,2.525,25.352,2.317,53.872,58.40864577
3438.875,97.567,2.527,24.542,2.479,54.129,57.37740538
3439,96.427,2.528,23.681,2.681,54.01,56.62995041
3439.125,96.606,2.526,23.205,2.79,53.645,56.75361772
3439.25,96.571,2.524,23.007,2.99,52.628,56.73388997
3439.375,95.941,2.523,22.77,3.11,51.455,56.31124327
3439.5,94.986,2.523,22.286,3.129,51.053,55.64970034
3439.625,94.45,2.527,21.812,3.094,51.347,55.26967907
3439.75,94.232,2.531,21.629,2.998,52.96,55.11513738
3439.875,94.727,2.533,21.596,2.937,54.779,55.47634511
3440,95.934,2.53,21.806,2.794,55.87,56.32487319
3440.125,96.964,2.522,22.187,2.713,57.217,57.02061169
3440.25,97.919,2.514,22.483,2.542,60.535,57.64333129
3440.375,98.731,2.507,22.754,2.382,64.71,58.15694785
3440.5,98.593,2.504,23.033,2.317,66.992,58.0749535
3440.625,97.817,2.509,22.972,2.225,68.017,57.58917583
3440.75,96.629,2.516,22.888,2.178,66.754,56.81671791
3440.875,94.46,2.525,22.723,2.169,64.2,55.31402222
3441,92.422,2.539,22.471,2.185,62.822,53.78773224
3441.125,91.463,2.548,22.096,2.251,61.909,53.02981771
3441.25,90.979,2.551,21.442,2.304,60.839,52.63846604
3441.375,91.245,2.552,20.933,2.444,59.37,52.86030396
3441.5,92.237,2.548,20.806,2.6,57.92,53.65797086
3441.625,93.04,2.543,20.844,2.663,56.286,54.28280016
3441.75,93.486,2.54,21.087,2.723,54.009,54.62345704
3441.875,92.292,2.537,21.417,2.713,52.068,53.71237804
3442.625,91.558,2.533,24.352,2.093,44.179,53.15174964
3442.75,95.254,2.528,24.616,1.883,44.647,55.93485855
3442.875,98.038,2.524,24.815,1.685,46.819,57.79561535
3443,98.746,2.523,24.932,1.607,49.065,58.24260843
3443.125,99.004,2.524,25.033,1.505,51.401,58.40504911
3443.25,99.628,2.524,25.137,1.462,54.197,58.7868272
3443.375,100.862,2.522,25.115,1.452,55.938,59.51431501
3443.5,101.539,2.518,24.923,1.433,56.521,59.90204153
3443.625,101.314,2.518,24.557,1.426,56.994,59.77897297
3443.75,100.639,2.521,23.776,1.427,57.948,59.39662168
3443.875,99.193,2.526,22.952,1.47,59.458,58.54224669
3444,97.755,2.532,22.466,1.513,60.884,57.64812553
3444.125,96.97,2.536,22.054,1.646,62.308,57.14189934
3444.25,96.382,2.537,21.639,1.846,63.223,56.7540842
3444.375,96.017,2.537,21.527,1.972,61.949,56.51052052
3444.5,96.28,2.536,21.678,2.278,59.544,56.6926784
3444.625,96.88,2.533,21.921,2.654,56.287,57.09718933
3444.75,97.682,2.53,22.183,2.863,50.936,57.6232416
3444.875,98.8,2.526,22.152,3.296,46.492,58.33051414
3445,99.276,2.519,21.945,3.5,44.61,58.62534203
3445.125,98.853,2.514,21.662,3.828,43.574,58.37045204
3445.25,97.775,2.514,21.165,3.998,43.477,57.69746283
3445.375,95.152,2.519,20.65,4.02,44.649,55.94085984
3445.5,92.211,2.536,20.41,3.944,46.243,53.75773605
3445.625,90.601,2.558,20.383,3.739,48.351,52.4573721
3446,90.866,2.576,22.433,2.977,58.011,52.68895582
3446.125,91.877,2.567,22.87,2.806,59.845,53.51255938
3446.25,92.668,2.552,23.083,2.471,61.528,54.13605281
3446.375,93.122,2.552,23.032,2.18,61.98,54.48720519
3446.5,93.124,2.551,22.942,2.062,61.501,54.49246058
3446.625,93.28,2.548,22.814,1.899,60.656,54.61419305
3446.75,93.884,2.539,22.509,1.857,59.35,55.06831792
3446.875,95.774,2.526,22.159,1.849,58.343,56.41784735
3447,98.154,2.517,21.952,1.931,57.859,57.98937686
3447.125,99.524,2.511,21.743,1.998,57.388,58.83675723
3447.25,100.337,2.51,21.292,2.166,56.477,59.32214598
3447.375,100.099,2.515,20.645,2.359,55.063,59.18614614
3447.5,98.5,2.522,20.158,2.465,53.675,58.22092142
3447.625,96.766,2.532,19.741,2.715,52.098,57.10979544
3447.75,94.771,2.549,19.433,3.037,49.998,55.7412914
3447.875,91.818,2.567,19.479,3.211,48.774,53.5182872
3448.375,90.871,2.557,21.749,3.086,51.987,52.76499865
3448.5,93.922,2.544,22.431,2.843,52.895,55.14843297
3448.625,96.129,2.532,23.118,2.361,53.479,56.71191825
3448.75,98.058,2.52,24.057,1.975,53.577,57.97978588
3448.875,99.993,2.516,24.793,1.83,53.225,59.16700908
3449,100.997,2.517,25.138,1.624,53.211,59.75375754
3449.125,101.217,2.518,25.43,1.499,53.865,59.88244046
3449.25,101.203,2.521,25.852,1.457,56.456,59.8781092
3449.375,100.773,2.518,26.207,1.401,60.083,59.63623588
3449.5,100.009,2.521,26.289,1.377,62.416,59.19455357
3449.625,99.382,2.522,26.187,1.38,64.061,58.82374513
3449.75,98.779,2.522,25.711,1.425,64.703,58.45940495
3449.875,98.121,2.523,25.059,1.472,63.836,58.05244791
3450,97.722,2.525,24.599,1.62,62.915,57.80239487
3450.125,97.526,2.528,24.161,1.833,62.341,57.68009458
3450.25,97.302,2.531,23.633,1.955,62.912,57.53871863
3450.375,96.858,2.535,23.317,2.211,64.994,57.25143022
3450.5,96.33,2.54,23.25,2.469,66.915,56.90298056
3450.625,95.959,2.544,23.237,2.601,68.4,56.655179
3450.75,95.565,2.545,23.184,2.887,68.184,56.38804797
3450.875,94.796,2.545,23.033,3.214,65.034,55.85177516
3451,93.748,2.545,22.844,3.38,61.519,55.09448208
3451.125,92.909,2.548,22.564,3.644,57.731,54.46717693
3451.25,92.039,2.552,21.954,3.703,52.828,53.79517852
3451.375,90.779,2.556,21.296,3.608,49.497,52.77974531
3451.875,89.818,2.568,21.853,2.23,52.102,51.98370612
3452,91.715,2.568,22.294,2.104,53.818,53.56037087
3452.125,93.483,2.565,22.688,1.919,55.1,54.93088973
3452.25,95.309,2.56,23.072,1.776,56.186,56.25434791
3452.375,97.535,2.553,23.231,1.708,57.33,57.75174491
3452.5,98.846,2.542,23.28,1.571,58.728,58.58068392
3452.625,99.049,2.532,23.419,1.438,60.574,58.70870349
3452.75,98.859,2.53,24.037,1.382,63.016,58.59594948
3452.875,98.285,2.531,25.087,1.304,64.15,58.24318309
3453,98.004,2.537,25.93,1.285,64.153,58.06968614
3453.125,98.295,2.542,26.689,1.286,64.124,58.25674618
3453.25,98.921,2.543,27.224,1.335,64.568,58.64855709
3453.375,99.927,2.542,26.802,1.376,65.057,59.25825845
3453.5,100.266,2.537,25.806,1.481,64.99,59.4613298
3453.625,99.666,2.53,24.436,1.595,64.709,59.11032089
3453.75,98.368,2.527,22.307,1.653,64.795,58.32068166
3453.875,95.521,2.526,20.665,1.789,66.154,56.449899
3454,92.682,2.531,20.086,1.998,67.901,54.37919516
3454.125,91.434,2.542,19.937,2.148,70.054,53.39871608
3454.75,100.877,2.543,24.805,3.549,66.906,59.85096616
3454.875,103.551,2.531,25.311,3.273,62.326,61.31690265
3455,104.405,2.511,25.505,2.842,60.018,61.76015951
3455.125,103.784,2.495,25.706,2.634,58.168,61.44525352
3455.25,102.603,2.492,26.03,2.289,55.552,60.82444269
3455.375,100.663,2.494,26.296,2.033,53.031,59.74605606
3455.5,99.312,2.506,26.406,1.93,51.879,58.95200798
3455.625,99.017,2.52,26.478,1.764,51.371,58.77637698
3455.75,99.093,2.525,26.574,1.643,51.794,58.82637127
3455.875,99.474,2.527,26.694,1.596,52.947,59.06054329
3456,99.688,2.526,26.77,1.523,53.9,59.19230634
3456.125,99.601,2.527,26.787,1.494,55.021,59.14395517
3456.25,99.354,2.528,26.543,1.442,57.064,58.99915364
3456.375,98.767,2.53,25.943,1.383,59.096,58.64482198
3456.5,98.128,2.533,25.382,1.349,60.137,58.25023943
3456.625,97.862,2.537,24.88,1.282,60.705,58.08543241
3456.75,97.898,2.54,24.676,1.235,60.634,58.11197753
3456.875,98.787,2.542,25.233,1.223,60.088,58.67169381
3457,100.402,2.543,25.986,1.221,59.748,59.64184135
3457.125,101.662,2.539,26.738,1.244,59.698,60.36255391
3457.25,102.734,2.533,27.244,1.262,59.841,60.95220168
3457.375,103.43,2.527,26.896,1.312,59.202,61.32495402
3457.5,103.049,2.522,26.276,1.391,57.569,61.12751907
3457.625,102.235,2.522,25.615,1.451,54.866,60.69283551
3457.75,101.236,2.525,24.825,1.634,50.245,60.1416001
3457.875,99.778,2.528,24.232,1.767,47.526,59.30024656
3458,98.489,2.532,23.857,2.129,48.081,58.52004106
3458.125,97.539,2.532,23.409,2.604,50.296,57.92261862
3458.25,96.139,2.532,22.596,2.859,54.484,57.00226027
3458.375,93.258,2.533,21.842,3.317,57.132,54.9488056
3458.5,90.691,2.536,21.589,3.576,57.12,52.92272204
3458.625,90.127,2.539,21.648,3.599,55.983,52.45316084
3458.75,90.757,2.54,22.335,3.456,53.58,52.98502187
3458.875,93.196,2.541,23.329,3.175,51.942,54.91702293
3459,95.58,2.545,23.888,3.019,51.677,56.64215268
3459.125,96.345,2.549,24.172,2.721,51.618,57.16693633
3459.25,96.405,2.551,24.031,2.591,50.55,57.21087413
3459.375,95.813,2.55,23.616,2.385,48.242,56.81347883
3459.5,94.91,2.546,23.404,2.25,46.706,56.18844073
3459.625,94.207,2.543,23.359,2.21,46.062,55.68799331
3459.75,93.562,2.544,23.659,2.19,47.406,55.21744128
3459.875,93.396,2.545,24.215,2.264,49.912,55.09725577
3460,94.796,2.547,24.646,2.341,51.199,56.12240313
3460.125,96.926,2.542,25.048,2.583,51.847,57.58247957
3460.25,99.685,2.531,25.445,2.939,52.471,59.31373771
3460.375,103.962,2.515,25.477,3.154,54.007,61.68682101
3461.625,106.192,2.493,22.268,6.108,57.835,62.82783967
3461.75,104.958,2.51,22.282,6.101,53.417,62.22986699
3461.875,104.053,2.521,22.45,6.29,49.08,61.7763056
3462,103.985,2.519,22.527,6.654,46.747,61.74495749
3462.125,104.398,2.501,22.493,6.835,44.984,61.95931307
3463,98.354,2.49,22.55,3.437,49.658,58.58168971
3463.125,97.039,2.525,22.49,3.059,49.596,57.7446663
3463.25,96.674,2.543,22.549,2.485,50.627,57.50786536
3463.375,97.962,2.551,22.959,2.107,52.448,58.34616456
3463.5,100.279,2.541,23.468,1.969,53.82,59.758132
3463.625,101.782,2.518,24.054,1.769,55.233,60.61606073
3463.75,102.83,2.504,24.838,1.657,57.659,61.18969309
3463.875,103.489,2.494,25.453,1.634,60.238,61.54142478
3464,103.758,2.489,25.842,1.651,61.505,61.68488652
3464.125,104.08,2.49,26.294,1.691,61.997,61.85424238
3464.25,104.692,2.49,26.953,1.838,61.425,62.16799868
3464.375,106.02,2.487,27.137,2.08,60.37,62.82324946
3465.125,93.615,2.502,19.631,4.133,51.35,55.41726328
3465.25,91.546,2.522,19.49,4.334,49.794,53.82469245
3465.375,90.603,2.538,19.748,4.598,48.674,53.05814299
3465.5,91.228,2.549,19.975,4.576,48.104,53.57558758
3465.625,91.916,2.547,20.099,4.433,47.765,54.13072241
3465.75,92.264,2.543,20.054,3.943,48.13,54.40790411
3465.875,91.786,2.541,19.966,3.655,49.428,54.03518508
3466,90.737,2.542,20.051,3.126,50.862,53.18826852
3466.125,90.241,2.548,20.34,2.71,52.798,52.77772015
3466.25,90.333,2.551,21.223,2.54,56.585,52.85897463
3466.375,92.324,2.552,22.429,2.258,61.064,54.47346552
3466.5,96.133,2.547,23.265,2.046,64.353,57.24133164
3466.625,99.106,2.536,23.975,1.961,67.448,59.15041631
3466.75,101.561,2.528,24.688,1.822,70.12,60.58312498
3466.875,103.022,2.519,25.11,1.732,69.858,61.38132817
3467,102.199,2.511,25.262,1.708,67.866,60.94219583
3467.125,100.764,2.509,25.31,1.713,65.202,60.14334049
3467.25,99.267,2.512,25.067,1.742,61.812,59.26610725
3467.375,97.541,2.516,24.498,1.866,60.404,58.19470973
3467.5,96.338,2.523,24.005,2.081,60.582,57.4088158
3467.625,95.805,2.528,23.518,2.218,61.043,57.05152874
3467.75,95.513,2.53,22.86,2.528,61.862,56.85447294
3467.875,95.435,2.53,22.282,2.869,62.92,56.8041818
3468,95.442,2.53,21.979,3.053,63.722,56.81273006
3468.125,95.284,2.531,21.775,3.433,64.396,56.70662862
3468.25,94.904,2.534,21.638,3.75,64.139,56.44363727
3468.375,93.989,2.538,21.573,3.847,61.849,55.78962215
3468.5,92.978,2.545,21.554,3.824,59.271,55.04008487
3468.625,92.483,2.55,21.628,3.447,56.807,54.66446464
3468.75,92.366,2.552,22.153,3.167,55.026,54.57751141
3468.875,93.643,2.552,23.211,2.6,55.868,55.5499475
3469,96.874,2.55,24.239,2.356,57.673,57.80890297
3469.125,100.127,2.542,25.399,1.977,59.284,59.83204265
3469.25,103.649,2.532,27,1.734,59.091,61.77817648
3469.375,107.935,2.52,28.108,1.657,55.908,63.85469403
3471.375,107.028,2.505,23.307,2.959,57.147,63.49649231
3471.5,99.637,2.533,22.666,2.841,54.051,59.61142561
3471.625,96.375,2.55,22.348,2.675,50.959,57.55507069
3471.75,95.124,2.547,22.321,2.656,48.008,56.70217796
3471.875,97.204,2.524,22.356,2.703,47.867,58.10894654
3472,101.949,2.507,22.152,2.873,49.577,60.94888654
3472.125,105.44,2.496,21.717,2.963,51.974,62.76185923
3472.25,108.003,2.494,20.972,3.072,55.469,63.96606857
3472.375,109.009,2.503,20.609,3.057,58.323,64.41412378
3472.5,107.574,2.508,20.771,3.034,59.912,63.77908249
3472.625,106.355,2.51,21.211,3.041,61.387,63.21628477
3472.75,106.217,2.508,22.187,3.156,63.156,63.15426941
3472.875,108.251,2.51,23.173,3.228,64.107,64.09455254
3473,110.436,2.517,23.618,3.272,64.09,65.03802753
3473.125,110.449,2.528,23.777,3.074,63.656,65.04691086
3473.25,109.115,2.542,23.494,2.901,62.674,64.4846279
3473.375,105.505,2.548,23.007,2.53,61.838,62.82901125
3473.5,101.621,2.547,22.81,2.377,61.551,60.81074505
3473.625,99.591,2.542,22.835,2.182,61.468,59.64566788
3473.75,98.094,2.531,23.289,2.131,61.688,58.73257361
3473.875,96.882,2.519,23.905,2.147,61.981,57.95736499
3474,96.7,2.514,24.151,2.225,62.044,57.84112023
3474.125,96.893,2.511,24.066,2.316,61.886,57.9719316
3474.25,96.783,2.515,23.173,2.354,61.327,57.9032533
3474.375,95.194,2.525,21.772,2.432,60.859,56.82889708
3474.5,92.651,2.533,20.806,2.56,60.712,54.97031411
3474.625,91.088,2.54,20.027,2.65,60.688,53.73779097
3474.75,90.146,2.544,19.426,2.855,61.103,52.95993001
3474.875,90.188,2.541,19.399,3.019,61.879,52.99919426
3475,91.18,2.536,19.676,3.058,62.124,53.82396807
3475.125,91.969,2.533,20.072,2.995,61.499,54.45872882
3475.25,92.553,2.531,20.695,2.894,58.241,54.91745798
3475.375,92.845,2.533,21.24,2.621,53.406,55.14494323
3475.5,92.714,2.535,21.565,2.354,50.292,55.04862577
3475.625,92.536,2.536,21.903,2.24,48.184,54.91561775
3475.75,92.433,2.536,22.467,2.056,47.639,54.83981692
3475.875,92.577,2.533,22.974,1.935,49.368,54.95470614
3476,92.996,2.531,23.169,1.898,51.593,55.27840057
3476.125,93.325,2.531,23.231,1.855,54.331,55.52984409
3476.25,93.518,2.534,23.189,1.833,58.827,55.67746843
3476.375,93.249,2.541,23.171,1.821,62.963,55.48037593
3476.5,92.531,2.546,23.195,1.782,65.18,54.93804171
3476.625,92.33,2.55,23.192,1.754,66.83,54.78625888
3476.75,92.869,2.55,23.075,1.698,67.821,55.20444283
3476.875,95.03,2.546,22.96,1.669,67.098,56.78813497
3477,97.393,2.542,23.02,1.671,65.736,58.38147316
3477.125,98.203,2.537,23.255,1.705,64.192,58.89952836
3477.25,98.168,2.53,23.89,1.765,62.033,58.88125884
3477.375,97.325,2.523,24.581,1.797,59.89,58.34859993
3477.5,97.014,2.518,24.9,1.863,58.223,58.15028037
3477.625,97.578,2.512,25.023,1.95,56.423,58.51858239
3477.75,98.429,2.505,24.753,2.012,54.339,59.05864738
3477.875,99.359,2.503,24.038,2.194,53.615,59.63021585
3478,99.796,2.509,23.331,2.494,54.016,59.89433467
3478.125,99.999,2.521,22.535,2.701,54.652,60.0176082
3478.25,100.088,2.548,21.341,3.209,55.128,60.07341769
3478.375,99.525,2.576,20.348,3.469,54.612,59.74415537
3478.5,98.303,2.589,19.962,3.824,53.591,59.0021422
3478.625,97.426,2.595,19.846,3.789,52.267,58.45034623
3478.75,96.955,2.587,20.18,3.627,50.362,58.14841955
3478.875,97.219,2.569,20.903,3.134,48.927,58.32401078
3479,97.893,2.555,21.53,2.608,48.22,58.75925306
3479.125,98.143,2.542,22.178,2.382,47.472,58.92035477
3479.25,98.177,2.529,23.119,2.031,46.245,58.94531
3479.375,98.561,2.52,24.013,1.797,45.583,59.18778012
3479.5,99.489,2.517,24.527,1.71,46.088,59.75531185
3479.625,100.088,2.516,24.883,1.573,47.507,60.11324065
3479.75,100.366,2.519,24.879,1.481,50.815,60.27878218
3479.875,100.104,2.527,24.281,1.452,53.855,60.12984304
3480,99.699,2.535,23.615,1.427,55.058,59.89488102
3480.125,99.414,2.543,22.911,1.432,55.777,59.72857659
3480.25,98.892,2.552,22.011,1.481,57.152,59.41651436
3480.375,97.202,2.557,21.353,1.583,59.701,58.35699733
3480.5,94.749,2.559,21.054,1.651,62.132,56.69741772
3480.625,93.051,2.56,20.826,1.803,64.55,55.45854959
3480.75,91.667,2.56,20.612,1.966,66.42,54.38920862
3480.875,90.43,2.559,20.558,2.051,65.269,53.38473308
3483,90.079,2.557,18.725,2.452,60.614,53.1544914
3483.125,90.739,2.552,19.142,2.155,60.281,53.7093748
3483.25,91.271,2.541,20.09,2.063,60.748,54.14725256
3483.375,92.934,2.531,21.077,1.985,62.323,55.4524178
3483.5,96.165,2.527,21.514,2.001,64.086,57.76408726
3483.625,98.989,2.526,21.649,2.03,66.151,59.57384305
3485.125,99.46,2.535,20.888,2.876,68.543,59.90133951
3485.25,101.316,2.534,21.275,2.632,67.91,60.97892725
3485.375,102.848,2.535,21.504,2.528,66.867,61.81849279
3485.5,102.95,2.538,21.568,2.368,66.282,61.87619034
3485.625,102.114,2.54,21.611,2.289,66.138,61.43063043
3485.75,100.808,2.542,21.848,2.284,66.537,60.70628181
3485.875,98.701,2.538,22.454,2.347,66.566,59.46346084
3486,97.384,2.53,23.116,2.491,66.024,58.63951306
3486.125,97.423,2.518,23.859,2.576,65.206,58.668249
3486.25,98.145,2.495,24.82,2.696,64.209,59.12976122
3487.5,111.688,2.496,28.575,1.558,61.71,65.95067175
3487.625,110.187,2.506,28.274,1.474,61.44,65.34230447
3487.75,108.49,2.517,28.076,1.448,61.8,64.61799285
3487.875,105.725,2.521,28.125,1.444,62.343,63.346614
3488,103.161,2.52,28.22,1.508,62.26,62.05906512
3488.125,102.345,2.517,28.258,1.564,61.623,61.62777019
3488.25,102.669,2.51,28.061,1.703,60.146,61.80547125
3488.375,105.36,2.503,27.643,1.849,59.092,63.18368489
3488.5,109.191,2.498,27.34,1.915,59.025,64.94443633
3488.625,111.485,2.493,27.117,2.037,59.362,65.900877
3489.375,109.321,2.497,26.566,2.422,63.43,65.02481013
3489.5,107.787,2.506,26.326,2.43,63.747,64.35389203
3489.625,106.711,2.513,26.03,2.425,64.055,63.86393996
3489.75,106.048,2.517,25.692,2.407,64.545,63.55464188
